Freq.	V(vo)
Step Information: Run=1  (Run: 1/10)
3.46736850452531e+001	(-1.99591652770971e-003dB,1.78826275504372e+002°)
3.54813389233575e+001	(-2.08176714448672e-003dB,1.78798943861988e+002°)
3.63078054770101e+001	(-2.17166195728101e-003dB,1.78770976149612e+002°)
3.71535229097172e+001	(-2.26579138778277e-003dB,1.78742357591707e+002°)
3.80189396320561e+001	(-2.36435481505547e-003dB,1.78713073071459e+002°)
3.89045144994280e+001	(-2.46756099608282e-003dB,1.78683107123032e+002°)
3.98107170553497e+001	(-2.57562850593340e-003dB,1.78652443923662e+002°)
4.07380277804112e+001	(-2.68878619850453e-003dB,1.78621067285576e+002°)
4.16869383470335e+001	(-2.80727368882784e-003dB,1.78588960647750e+002°)
4.26579518801592e+001	(-2.93134185784628e-003dB,1.78556107067477e+002°)
4.36515832240165e+001	(-3.06125338079955e-003dB,1.78522489211776e+002°)
4.46683592150962e+001	(-3.19728328022781e-003dB,1.78488089348610e+002°)
4.57088189614874e+001	(-3.33971950478071e-003dB,1.78452889337922e+002°)
4.67735141287197e+001	(-3.48886353503107e-003dB,1.78416870622493e+002°)
4.78630092322638e+001	(-3.64503101744444e-003dB,1.78380014218606e+002°)
4.89778819368445e+001	(-3.80855242795203e-003dB,1.78342300706522e+002°)
5.01187233627271e+001	(-3.97977376633783e-003dB,1.78303710220765e+002°)
5.12861383991364e+001	(-4.15905728295899e-003dB,1.78264222440207e+002°)
5.24807460249772e+001	(-4.34678223921981e-003dB,1.78223816577963e+002°)
5.37031796370252e+001	(-4.54334570338348e-003dB,1.78182471371081e+002°)
5.49540873857624e+001	(-4.74916338331092e-003dB,1.78140165070030e+002°)
5.62341325190348e+001	(-4.96467049784437e-003dB,1.78096875427988e+002°)
5.75439937337156e+001	(-5.19032268853201e-003dB,1.78052579689921e+002°)
5.88843655355588e+001	(-5.42659697363298e-003dB,1.78007254581459e+002°)
6.02559586074357e+001	(-5.67399274622182e-003dB,1.77960876297557e+002°)
6.16595001861481e+001	(-5.93303281844160e-003dB,1.77913420490953e+002°)
6.30957344480192e+001	(-6.20426451400005e-003dB,1.77864862260409e+002°)
6.45654229034654e+001	(-6.48826081108426e-003dB,1.77815176138745e+002°)
6.60693448007595e+001	(-6.78562153792239e-003dB,1.77764336080657e+002°)
6.76082975391980e+001	(-7.09697462342927e-003dB,1.77712315450323e+002°)
6.91830970918935e+001	(-7.42297740537537e-003dB,1.77659087008799e+002°)
7.07945784384136e+001	(-7.76431799862353e-003dB,1.77604622901198e+002°)
7.24435960074988e+001	(-8.12171672620465e-003dB,1.77548894643665e+002°)
7.41310241300916e+001	(-8.49592761589052e-003dB,1.77491873110130e+002°)
7.58577575029182e+001	(-8.88773996535110e-003dB,1.77433528518864e+002°)
7.76247116628690e+001	(-9.29797997875057e-003dB,1.77373830418824e+002°)
7.94328234724279e+001	(-9.72751247808995e-003dB,1.77312747675792e+002°)
8.12830516164097e+001	(-1.01772426924676e-002dB,1.77250248458313e+002°)
8.31763771102669e+001	(-1.06481181287503e-002dB,1.77186300223446e+002°)
8.51138038202374e+001	(-1.11411305271858e-002dB,1.77120869702307e+002°)
8.70963589956078e+001	(-1.16573179056279e-002dB,1.77053922885439e+002°)
8.91250938133743e+001	(-1.21977666962627e-002dB,1.76985425007994e+002°)
9.12010839355907e+001	(-1.27636139787798e-002dB,1.76915340534741e+002°)
9.33254300796988e+001	(-1.33560498141694e-002dB,1.76843633144914e+002°)
9.54992586021433e+001	(-1.39763196834286e-002dB,1.76770265716895e+002°)
9.77237220955808e+001	(-1.46257270356243e-002dB,1.76695200312755e+002°)
9.99999999999997e+001	(-1.53056359499792e-002dB,1.76618398162657e+002°)
1.02329299228075e+002	(-1.60174739167177e-002dB,1.76539819649136e+002°)
1.04712854805090e+002	(-1.67627347417116e-002dB,1.76459424291266e+002°)
1.07151930523760e+002	(-1.75429815799984e-002dB,1.76377170728738e+002°)
1.09647819614318e+002	(-1.83598501035321e-002dB,1.76293016705850e+002°)
1.12201845430196e+002	(-1.92150518086509e-002dB,1.76206919055448e+002°)
1.14815362149688e+002	(-2.01103774689419e-002dB,1.76118833682817e+002°)
1.17489755493953e+002	(-2.10477007393760e-002dB,1.76028715549557e+002°)
1.20226443461741e+002	(-2.20289819177405e-002dB,1.75936518657468e+002°)
1.23026877081238e+002	(-2.30562718696345e-002dB,1.75842196032459e+002°)
1.25892541179416e+002	(-2.41317161234129e-002dB,1.75745699708526e+002°)
1.28824955169313e+002	(-2.52575591416817e-002dB,1.75646980711810e+002°)
1.31825673855640e+002	(-2.64361487761490e-002dB,1.75545989044789e+002°)
1.34896288259165e+002	(-2.76699409127601e-002dB,1.75442673670626e+002°)
1.38038426460288e+002	(-2.89615043142680e-002dB,1.75336982497712e+002°)
1.41253754462275e+002	(-3.03135256674939e-002dB,1.75228862364463e+002°)
1.44543977074592e+002	(-3.17288148428044e-002dB,1.75118259024389e+002°)
1.47910838816820e+002	(-3.32103103733554e-002dB,1.75005117131514e+002°)
1.51356124843620e+002	(-3.47610851618390e-002dB,1.74889380226175e+002°)
1.54881661891248e+002	(-3.63843524226799e-002dB,1.74770990721280e+002°)
1.58489319246111e+002	(-3.80834718675752e-002dB,1.74649889889063e+002°)
1.62181009735892e+002	(-3.98619561425372e-002dB,1.74526017848421e+002°)
1.65958690743755e+002	(-4.17234775245459e-002dB,1.74399313552895e+002°)
1.69824365246174e+002	(-4.36718748860324e-002dB,1.74269714779375e+002°)
1.73780082874937e+002	(-4.57111609354401e-002dB,1.74137158117602e+002°)
1.77827941003892e+002	(-4.78455297420937e-002dB,1.74001578960568e+002°)
1.81970085860998e+002	(-5.00793645535371e-002dB,1.73862911495895e+002°)
1.86208713666286e+002	(-5.24172459135096e-002dB,1.73721088698292e+002°)
1.90546071796324e+002	(-5.48639600885210e-002dB,1.73576042323215e+002°)
1.94984459975804e+002	(-5.74245078108798e-002dB,1.73427702901811e+002°)
1.99526231496887e+002	(-6.01041133458105e-002dB,1.73275999737294e+002°)
2.04173794466952e+002	(-6.29082338899785e-002dB,1.73120860902872e+002°)
2.08929613085403e+002	(-6.58425693084562e-002dB,1.72962213241354e+002°)
2.13796208950222e+002	(-6.89130722167068e-002dB,1.72799982366587e+002°)
2.18776162394954e+002	(-7.21259584137249e-002dB,1.72634092666886e+002°)
2.23872113856833e+002	(-7.54877176718476e-002dB,1.72464467310594e+002°)
2.29086765276776e+002	(-7.90051248881183e-002dB,1.72291028253972e+002°)
2.34422881531991e+002	(-8.26852516012816e-002dB,1.72113696251579e+002°)
2.39883291901948e+002	(-8.65354778776986e-002dB,1.71932390869349e+002°)
2.45470891568502e+002	(-9.05635045682718e-002dB,1.71747030500547e+002°)
2.51188643150957e+002	(-9.47773659375986e-002dB,1.71557532384845e+002°)
2.57039578276885e+002	(-9.91854426650521e-002dB,1.71363812630708e+002°)
2.63026799189537e+002	(-1.03796475216207e-001dB,1.71165786241357e+002°)
2.69153480392690e+002	(-1.08619577581381e-001dB,1.70963367144524e+002°)
2.75422870333816e+002	(-1.13664251376253e-001dB,1.70756468226289e+002°)
2.81838293126444e+002	(-1.18940400297635e-001dB,1.70545001369228e+002°)
2.88403150312659e+002	(-1.24458344925193e-001dB,1.70328877495196e+002°)
2.95120922666637e+002	(-1.30228837857647e-001dB,1.70108006613001e+002°)
3.01995172040200e+002	(-1.36263079169225e-001dB,1.69882297871288e+002°)
3.09029543251358e+002	(-1.42572732169414e-001dB,1.69651659616946e+002°)
3.16227766016837e+002	(-1.49169939445786e-001dB,1.69415999459364e+002°)
3.23593656929627e+002	(-1.56067339166443e-001dB,1.69175224340858e+002°)
3.31131121482590e+002	(-1.63278081614752e-001dB,1.68929240613630e+002°)
3.38844156139201e+002	(-1.70815845925274e-001dB,1.68677954123597e+002°)
3.46736850452530e+002	(-1.78694856985304e-001dB,1.68421270301467e+002°)
3.54813389233574e+002	(-1.86929902461947e-001dB,1.68159094261398e+002°)
3.63078054770100e+002	(-1.95536349909755e-001dB,1.67891330907653e+002°)
3.71535229097171e+002	(-2.04530163908519e-001dB,1.67617885049582e+002°)
3.80189396320559e+002	(-2.13927923175409e-001dB,1.67338661525344e+002°)
3.89045144994279e+002	(-2.23746837589512e-001dB,1.67053565334711e+002°)
3.98107170553495e+002	(-2.34004765060704e-001dB,1.66762501781358e+002°)
4.07380277804111e+002	(-2.44720228168041e-001dB,1.66465376624967e+002°)
4.16869383470333e+002	(-2.55912430485941e-001dB,1.66162096243536e+002°)
4.26579518801591e+002	(-2.67601272509241e-001dB,1.65852567806209e+002°)
4.36515832240164e+002	(-2.79807367080555e-001dB,1.65536699456965e+002°)
4.46683592150961e+002	(-2.92552054215658e-001dB,1.65214400509463e+002°)
4.57088189614873e+002	(-3.05857415214478e-001dB,1.64885581653326e+002°)
4.67735141287196e+002	(-3.19746285937163e-001dB,1.64550155172104e+002°)
4.78630092322636e+002	(-3.34242269116259e-001dB,1.64208035173127e+002°)
4.89778819368444e+002	(-3.49369745567608e-001dB,1.63859137829418e+002°)
5.01187233627270e+002	(-3.65153884154169e-001dB,1.63503381633770e+002°)
5.12861383991362e+002	(-3.81620650348569e-001dB,1.63140687665059e+002°)
5.24807460249770e+002	(-3.98796813232012e-001dB,1.62770979866784e+002°)
5.37031796370250e+002	(-4.16709950759276e-001dB,1.62394185337748e+002°)
5.49540873857622e+002	(-4.35388453111935e-001dB,1.62010234634740e+002°)
5.62341325190346e+002	(-4.54861523955060e-001dB,1.61619062086966e+002°)
5.75439937337154e+002	(-4.75159179406207e-001dB,1.61220606121885e+002°)
5.88843655355586e+002	(-4.96312244520043e-001dB,1.60814809602010e+002°)
6.02559586074355e+002	(-5.18352347087504e-001dB,1.60401620172117e+002°)
6.16595001861479e+002	(-5.41311908544923e-001dB,1.59980990616175e+002°)
6.30957344480190e+002	(-5.65224131786730e-001dB,1.59552879223188e+002°)
6.45654229034652e+002	(-5.90122985674851e-001dB,1.59117250161003e+002°)
6.60693448007592e+002	(-6.16043186039337e-001dB,1.58674073856977e+002°)
6.76082975391978e+002	(-6.43020172968137e-001dB,1.58223327384274e+002°)
6.91830970918933e+002	(-6.71090084189487e-001dB,1.57764994852364e+002°)
7.07945784384134e+002	(-7.00289724358419e-001dB,1.57299067800166e+002°)
7.24435960074986e+002	(-7.30656530069423e-001dB,1.56825545590105e+002°)
7.41310241300914e+002	(-7.62228530430852e-001dB,1.56344435801157e+002°)
7.58577575029180e+002	(-7.95044303052956e-001dB,1.55855754618841e+002°)
7.76247116628688e+002	(-8.29142925321128e-001dB,1.55359527219894e+002°)
7.94328234724277e+002	(-8.64563920848705e-001dB,1.54855788149246e+002°)
8.12830516164095e+002	(-9.01347201029958e-001dB,1.54344581686739e+002°)
8.31763771102666e+002	(-9.39533001643538e-001dB,1.53825962200890e+002°)
8.51138038202372e+002	(-9.79161814489743e-001dB,1.53299994486884e+002°)
8.70963589956076e+002	(-1.02027431408136e+000dB,1.52766754085833e+002°)
8.91250938133741e+002	(-1.06291127944764e+000dB,1.52226327582285e+002°)
9.12010839355905e+002	(-1.10711351115374e+000dB,1.51678812876864e+002°)
9.33254300796986e+002	(-1.15292174368332e+000dB,1.51124319430874e+002°)
9.54992586021431e+002	(-1.20037655338061e+000dB,1.50562968479706e+002°)
9.77237220955805e+002	(-1.24951826219771e+000dB,1.49994893211871e+002°)
9.99999999999994e+002	(-1.30038683754522e+000dB,1.49420238910565e+002°)
1.02329299228075e+003	(-1.35302178859668e+000dB,1.48839163054712e+002°)
1.04712854805089e+003	(-1.40746205945046e+000dB,1.48251835376623e+002°)
1.07151930523760e+003	(-1.46374591960540e+000dB,1.47658437873509e+002°)
1.09647819614318e+003	(-1.52191085225818e+000dB,1.47059164770353e+002°)
1.12201845430196e+003	(-1.58199344097965e+000dB,1.46454222431874e+002°)
1.14815362149688e+003	(-1.64402925537431e+000dB,1.45843829221612e+002°)
1.17489755493952e+003	(-1.70805273636971e+000dB,1.45228215306530e+002°)
1.20226443461741e+003	(-1.77409708182094e+000dB,1.44607622405874e+002°)
1.23026877081237e+003	(-1.84219413314792e+000dB,1.43982303483481e+002°)
1.25892541179416e+003	(-1.91237426374913e+000dB,1.43352522383159e+002°)
1.28824955169313e+003	(-1.98466626995475e+000dB,1.42718553407249e+002°)
1.31825673855640e+003	(-2.05909726529276e+000dB,1.42080680838983e+002°)
1.34896288259165e+003	(-2.13569257884420e+000dB,1.41439198409775e+002°)
1.38038426460288e+003	(-2.21447565845686e+000dB,1.40794408713109e+002°)
1.41253754462275e+003	(-2.29546797957108e+000dB,1.40146622567219e+002°)
1.44543977074592e+003	(-2.37868896038507e+000dB,1.39496158329298e+002°)
1.47910838816820e+003	(-2.46415588405255e+000dB,1.38843341164470e+002°)
1.51356124843620e+003	(-2.55188382856053e+000dB,1.38188502273261e+002°)
1.54881661891247e+003	(-2.64188560488151e+000dB,1.37531978081760e+002°)
1.58489319246110e+003	(-2.73417170393226e+000dB,1.36874109399087e+002°)
1.62181009735892e+003	(-2.82875025280141e+000dB,1.36215240547170e+002°)
1.65958690743755e+003	(-2.92562698063137e+000dB,1.35555718468125e+002°)
1.69824365246173e+003	(-3.02480519445764e+000dB,1.34895891814839e+002°)
1.73780082874936e+003	(-3.12628576522139e+000dB,1.34236110030525e+002°)
1.77827941003891e+003	(-3.23006712408071e+000dB,1.33576722423156e+002°)
1.81970085860997e+003	(-3.33614526905387e+000dB,1.32918077240753e+002°)
1.86208713666286e+003	(-3.44451378193474e+000dB,1.32260520753493e+002°)
1.90546071796323e+003	(-3.55516385532879e+000dB,1.31604396348505e+002°)
1.94984459975803e+003	(-3.66808432956856e+000dB,1.30950043643096e+002°)
1.99526231496887e+003	(-3.78326173918115e+000dB,1.30297797621900e+002°)
2.04173794466952e+003	(-3.90068036850007e+000dB,1.29647987803195e+002°)
2.08929613085403e+003	(-4.02032231593795e+000dB,1.29000937439271e+002°)
2.13796208950222e+003	(-4.14216756636984e+000dB,1.28356962755337e+002°)
2.18776162394954e+003	(-4.26619407101612e+000dB,1.27716372231061e+002°)
2.23872113856832e+003	(-4.39237783416385e+000dB,1.27079465928303e+002°)
2.29086765276776e+003	(-4.52069300602259e+000dB,1.26446534868170e+002°)
2.34422881531991e+003	(-4.65111198097877e+000dB,1.25817860459948e+002°)
2.39883291901947e+003	(-4.78360550048976e+000dB,1.25193713983961e+002°)
2.45470891568501e+003	(-4.91814275984511e+000dB,1.24574356129887e+002°)
2.51188643150956e+003	(-5.05469151801886e+000dB,1.23960036591491e+002°)
2.57039578276885e+003	(-5.19321820984143e+000dB,1.23350993718260e+002°)
2.63026799189536e+003	(-5.33368805973288e+000dB,1.22747454223902e+002°)
2.69153480392690e+003	(-5.47606519626064e+000dB,1.22149632951209e+002°)
2.75422870333815e+003	(-5.62031276681270e+000dB,1.21557732692334e+002°)
2.81838293126443e+003	(-5.76639305171144e+000dB,1.20971944063136e+002°)
2.88403150312659e+003	(-5.91426757713331e+000dB,1.20392445429859e+002°)
2.95120922666636e+003	(-6.06389722624298e+000dB,1.19819402886103e+002°)
3.01995172040199e+003	(-6.21524234799875e+000dB,1.19252970277741e+002°)
3.09029543251357e+003	(-6.36826286313580e+000dB,1.18693289273201e+002°)
3.16227766016836e+003	(-6.52291836688602e+000dB,1.18140489476345e+002°)
3.23593656929626e+003	(-6.67916822804591e+000dB,1.17594688578976e+002°)
3.31131121482589e+003	(-6.83697168405711e+000dB,1.17055992549957e+002°)
3.38844156139200e+003	(-6.99628793181673e+000dB,1.16524495857776e+002°)
3.46736850452529e+003	(-7.15707621398584e+000dB,1.16000281723416e+002°)
3.54813389233573e+003	(-7.31929590061410e+000dB,1.15483422400332e+002°)
3.63078054770099e+003	(-7.48290656594602e+000dB,1.14973979478406e+002°)
3.71535229097170e+003	(-7.64786806031908e+000dB,1.14472004208775e+002°)
3.80189396320558e+003	(-7.81414057710586e+000dB,1.13977537846527e+002°)
3.89045144994278e+003	(-7.98168471469119e+000dB,1.13490612008348e+002°)
3.98107170553494e+003	(-8.15046153351072e+000dB,1.13011249042333e+002°)
4.07380277804110e+003	(-8.32043260820960e+000dB,1.12539462407307e+002°)
4.16869383470332e+003	(-8.49156007500836e+000dB,1.12075257059135e+002°)
4.26579518801589e+003	(-8.66380667438855e+000dB,1.11618629841688e+002°)
4.36515832240162e+003	(-8.83713578923261e+000dB,1.11169569880259e+002°)
4.46683592150960e+003	(-9.01151147857095e+000dB,1.10728058975407e+002°)
4.57088189614871e+003	(-9.18689850710487e+000dB,1.10294071995386e+002°)
4.67735141287194e+003	(-9.36326237068658e+000dB,1.09867577265448e+002°)
4.78630092322634e+003	(-9.54056931794742e+000dB,1.09448536952525e+002°)
4.89778819368442e+003	(-9.71878636827248e+000dB,1.09036907443905e+002°)
5.01187233627268e+003	(-9.89788132632515e+000dB,1.08632639718712e+002°)
5.12861383991361e+003	(-1.00778227933274e+001dB,1.08235679711134e+002°)
5.24807460249768e+003	(-1.02585801753029e+001dB,1.07845968664482e+002°)
5.37031796370248e+003	(-1.04401236884888e+001dB,1.07463443475320e+002°)
5.49540873857620e+003	(-1.06224243621200e+001dB,1.07088037027006e+002°)
5.62341325190344e+003	(-1.08054540387864e+001dB,1.06719678512135e+002°)
5.75439937337152e+003	(-1.09891853725566e+001dB,1.06358293743448e+002°)
5.88843655355584e+003	(-1.11735918250597e+001dB,1.06003805452917e+002°)
6.02559586074353e+003	(-1.13586476597066e+001dB,1.05656133578774e+002°)
6.16595001861477e+003	(-1.15443279342267e+001dB,1.05315195540356e+002°)
6.30957344480188e+003	(-1.17306084916888e+001dB,1.04980906500713e+002°)
6.45654229034650e+003	(-1.19174659501650e+001dB,1.04653179616988e+002°)
6.60693448007590e+003	(-1.21048776911908e+001dB,1.04331926278647e+002°)
6.76082975391976e+003	(-1.22928218471636e+001dB,1.04017056333693e+002°)
6.91830970918931e+003	(-1.24812772878154e+001dB,1.03708478303038e+002°)
7.07945784384132e+003	(-1.26702236058857e+001dB,1.03406099583255e+002°)
7.24435960074984e+003	(-1.28596411021135e+001dB,1.03109826637963e+002°)
7.41310241300911e+003	(-1.30495107696573e+001dB,1.02819565178132e+002°)
7.58577575029177e+003	(-1.32398142780464e+001dB,1.02535220331620e+002°)
7.76247116628685e+003	(-1.34305339567568e+001dB,1.02256696802263e+002°)
7.94328234724275e+003	(-1.36216527784999e+001dB,1.01983899018877e+002°)
8.12830516164092e+003	(-1.38131543423017e+001dB,1.01716731274521e+002°)
8.31763771102664e+003	(-1.40050228564474e+001dB,1.01455097856389e+002°)
8.51138038202369e+003	(-1.41972431213563e+001dB,1.01198903166703e+002°)
8.70963589956073e+003	(-1.43898005124479e+001dB,1.00948051834991e+002°)
8.91250938133738e+003	(-1.45826809630529e+001dB,1.00702448822104e+002°)
9.12010839355902e+003	(-1.47758709474187e+001dB,1.00461999516372e+002°)
9.33254300796983e+003	(-1.49693574638513e+001dB,1.00226609822251e+002°)
9.54992586021428e+003	(-1.51631280180353e+001dB,9.99961862418204e+001°)
9.77237220955802e+003	(-1.53571706065625e+001dB,9.97706359495159e+001°)
1.00000000000000e+004	(-1.55514737007023e+001dB,9.95498668604128e+001°)
Step Information: Run=8  (Run: 8/10)
1.00000000000000e+001	(-4.04006944546353e-004dB,1.79582878357236e+002°)
1.02329299228075e+001	(-4.14851731932694e-004dB,1.79573162701271e+002°)
1.04712854805090e+001	(-4.26207589375284e-004dB,1.79563220764011e+002°)
1.07151930523761e+001	(-4.38098600064562e-004dB,1.79553047276506e+002°)
1.09647819614319e+001	(-4.50549981926036e-004dB,1.79542636847204e+002°)
1.12201845430196e+001	(-4.63588141074417e-004dB,1.79531983959108e+002°)
1.14815362149688e+001	(-4.77240727783302e-004dB,1.79521082966861e+002°)
1.17489755493953e+001	(-4.91536695076715e-004dB,1.79509928093771e+002°)
1.20226443461741e+001	(-5.06506360115380e-004dB,1.79498513428759e+002°)
1.23026877081238e+001	(-5.22181468429131e-004dB,1.79486832923244e+002°)
1.25892541179417e+001	(-5.38595261199245e-004dB,1.79474880387952e+002°)
